local_name_unique,macro_area_tourist_presences_2024_m_istat,avg_spend_eur_synth,seats_synth,employees_synth,revenue_eur_synth,profit_margin_derived_synth,digital_presence_score_synth,restaurants_1km_synth,reputation_score_synth,macro_area_Nord,macro_area_Sud_Isole,restaurant_type_bar,restaurant_type_bistrot,restaurant_type_braceria,restaurant_type_cafe,restaurant_type_caffetteria,restaurant_type_gastronomia,restaurant_type_gelateria,restaurant_type_griglieria,restaurant_type_osteria,restaurant_type_panetteria,restaurant_type_panineria,restaurant_type_pasticceria,restaurant_type_pizzeria,restaurant_type_pub,restaurant_type_restaurant,restaurant_type_steakhouse,restaurant_type_street food,restaurant_type_trattoria,restaurant_type_wine bar,restaurant_type_wine_bar,y_manager,y_pay,y_giftcard,y_pro
Casa Vicina - Torino,1.0,0.3562079153554786,0.7009345794392523,0.6363636363636365,0.36876075075080966,0.29711233907222767,0.51850991273449,0.375,0.5197441438879005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
La Locanda del Bollito - Torino,1.0,0.5812816075216989,0.44859813084112143,0.5454545454545454,0.4057369838078961,0.19892922219609052,0.41364878708012187,0.7916666666666666,0.5862449624762833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
Locanda del Sole - Chivasso,1.0,0.4220122567441163,0.616822429906542,0.3636363636363636,0.36080343603003406,0.6404788615954494,0.637287956937305,0.41666666666666663,0.8101355756633415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0
Madama Piola - Torino,1.0,0.251403491557108,0.3831775700934579,0.45454545454545453,0.169114314224104,0.254868003887458,0.8379260616906762,0.9999999999999999,0.6343388362300704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1
Ponte Barra - Torino,1.0,0.7185440260208286,0.7943925233644858,0.5454545454545454,0.6283796608745926,0.7130689289671626,0.31372318647493513,0.5416666666666666,0.3619450849666975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
Porto di Savona - Torino,1.0,0.38562640829267003,0.5887850467289719,0.5454545454545454,0.40284968163857926,0.7035791422625647,0.2876137754943794,0.5,0.8474659929147463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1
San Giors - Torino,1.0,0.7733200637408811,0.4859813084112149,0.45454545454545453,0.4895616549487743,0.06371597094399786,0.4143875734030472,0.6666666666666666,0.5632276996702852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0
Tre Galline - Torino,1.0,0.747727418182261,0.2710280373831776,0.09090909090909088,0.32771234413613104,0.2565461299707871,0.2506578807029469,0.75,0.5440799642938288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
La Collina degli Olivi - Forano,0.14479105356091826,0.6988958379381838,0.5794392523364486,0.8181818181818181,0.4304414061237849,0.03410901057999488,0.48150076625305527,0.20833333333333334,0.593088625671321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
Agricola Moderna by FDR - Magliano Sabina,0.14479105356091826,0.5469530491616885,0.6822429906542056,0.45454545454545453,0.4827328269542423,0.5025421013779388,0.31161760787814896,0.29166666666666663,0.5985197765378014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
Ristorante degli Angeli - Magliano Sabina,0.14479105356091826,0.5471932293308059,0.49532710280373826,0.27272727272727276,0.3748817224395498,0.6379199015642225,0.42444323848098453,0.24999999999999997,0.551122248894063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
Fattoria del Giglio - Magliano Sabina,0.14479105356091826,0.46035850889308744,0.4299065420560747,0.45454545454545453,0.18038609969017966,0.5025030113537147,0.3263082211201844,0.41666666666666663,0.6511565335557927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
Il Giardino Segreto - Tarano,0.14479105356091826,0.43399837688715576,0.7570093457943925,1.0,0.409226838811103,0.9110043307684199,0.5644719158398771,0.04166666666666666,0.43655471521215267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
Capocroce - Cantalupo in Sabina,0.14479105356091826,0.49794237504016675,0.30841121495327106,0.27272727272727276,0.18756437774421403,0.5677786331037977,0.6431348420030475,0.375,0.6029285830044431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
Calù Pasticceria - Cantalupo in Sabina,0.14479105356091826,0.12434540637355294,0.11214953271028036,0.3636363636363636,0.08299247931211777,0.04614560384135666,0.3363224913420999,0.12499999999999997,0.6207295608073842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
Osteria Vigna - Casperia,0.14479105356091826,0.38999208145129155,0.6074766355140186,0.5454545454545454,0.3813583636352628,0.9554891100314689,0.6624537090825232,0.375,0.5814340987803599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0
7 Sensi Cucina Decontaminata - Genova,1.0,0.4103472856153297,0.7009345794392523,0.5454545454545454,0.4346694883892144,0.69324135338263,0.870517641889886,0.75,0.3983077433252316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
Quelli dell’Acciughetta - Genova,1.0,0.7651341170641839,0.7383177570093458,0.7272727272727273,0.6414027611388217,0.6318645933907355,0.5380567328213032,0.5833333333333334,0.7549045860255674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
Bruxaboschi - Genova,1.0,0.5092087213320888,0.5700934579439252,0.7272727272727273,0.3619043635169175,0.3166602867306464,0.5959207131737281,0.24999999999999997,0.35924058595179437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0
Antica Osteria della Collina by Illume - Genova,1.0,0.461146939338212,0.26168224299065423,0.3636363636363636,0.20497869875495778,0.49757739165466464,0.407565212280794,0.5,0.5771722842864184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1
The Cook Restaurant - Genova,1.0,0.8756108380398221,0.5233644859813084,0.27272727272727276,0.6092023063832914,0.7160139068219072,0.5011689724322963,0.375,0.6101439183925863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1
Cucina Valoria - Genova,1.0,0.6039594698546267,0.514018691588785,0.3636363636363636,0.33006422075103886,0.48052119458679887,0.6232984290832279,0.5833333333333334,0.8217240692975296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1
La Cremeria delle Erbe - Genova,1.0,0.0508096524590121,0.17757009345794392,0.5454545454545454,0.06920861298726459,0.5687108734673945,0.6784206176380184,0.29166666666666663,0.9003411933648624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
D. Villa - Profumo Pasticceria - Genova,1.0,0.1065645652444162,0.30841121495327106,0.5454545454545454,0.14419186772424541,0.4619267015564854,0.3853273110662052,0.5833333333333334,0.5225821890092024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
Osteria A Priori - Perugia,0.14479105356091826,0.34826440531975106,0.26168224299065423,0.3636363636363636,0.11527953192133499,0.3971130357771878,0.22191386979493188,0.33333333333333337,0.6926107454701318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0
Civico25 - Perugia,0.14479105356091826,0.32487973726063535,0.22429906542056074,0.45454545454545453,0.16835583030816076,0.26573961497400167,0.583005044057999,0.20833333333333334,0.4031597949698534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1
Stella - Perugia,0.14479105356091826,0.8202698773029756,0.28037383177570097,0.18181818181818182,0.23386911837486257,0.7598457269319091,0.3368320426803182,0.29166666666666663,0.548403462658273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bottega di Perugia - Perugia,0.14479105356091826,0.06159950804666721,0.10280373831775699,0.18181818181818182,0.02078628289564456,0.7965563420527788,0.7059999441391117,0.24999999999999997,0.10298249212616523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Chiosco della Porchetta - Antica Salumeria Granieri - Perugia,0.14479105356091826,0.06767971381240791,0.05607476635514019,0.3636363636363636,0.024335400892761233,0.6712817257614216,0.2860889161710257,0.5416666666666666,0.6435686983545852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1
Cukuc - Perugia,0.14479105356091826,0.053863693266899645,0.205607476635514,0.5454545454545454,0.0472635835448752,0.33583352267606015,0.5925640948671924,0.20833333333333334,0.6751226854047481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0
Caffè Corretto - Perugia,0.14479105356091826,0.04896812183491571,0.14953271028037382,0.27272727272727276,0.07735797100581408,0.6429276458351698,0.7574238068336893,0.24999999999999997,0.5420991270281714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0
Bombas Hamburgeria Sarda - Cagliari,0.0,0.1212032733519544,0.44859813084112143,1.0,0.1873398033880187,0.37545235677851807,0.24985462762648214,0.20833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0
Dal Corsaro - Cagliari,0.0,0.7994750019893212,0.5420560747663551,0.3636363636363636,0.5300287585679625,0.35953319620379853,0.03917416773165411,0.33333333333333337,0.8311956473597819,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
Framento - Cagliari,0.0,0.10412421700681761,0.8317757009345793,0.7272727272727273,0.24039873187499794,0.7527577360921941,0.5377309145258133,0.08333333333333334,0.7225211097733413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
Impasto - Cagliari,0.0,0.2257589617724079,0.7009345794392523,0.8181818181818181,0.45655726617487685,0.6009826475847566,0.4793356202165281,0.24999999999999997,0.29354767614017924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
Josto - Cagliari,0.0,0.530388475161002,0.7476635514018691,0.5454545454545454,0.3851548957810857,0.5608451700719096,0.5605685522114942,0.24999999999999997,0.2511047263081058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
Lillicu - Cagliari,0.0,0.438357914969784,0.2710280373831776,0.3636363636363636,0.16523470706699533,0.48634213582053376,0.26751240164719803,0.20833333333333334,0.7432657538172469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0
3 Rane Ristoro - Lecce,0.0,0.7817211915308047,0.3457943925233644,0.27272727272727276,0.33331824660001363,0.978476960947358,0.694640120860775,0.0,0.5495673587716314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1
Buonifico - Lecce,0.0,0.42836676366929,0.30841121495327106,0.3636363636363636,0.23537348481972836,0.43468077371246605,0.6423717881203622,0.0,0.31573376980393436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0
Primo restaurant - Lecce,0.0,0.5455979588979519,0.6635514018691588,0.6363636363636365,0.5058578795328968,0.6746315261160711,0.49178674590055604,0.20833333333333334,0.844857018729511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1
Alle Due Corti - Lecce,0.0,0.3105107469272276,0.1588785046728972,0.18181818181818182,0.07151310666845871,0.9728564456242028,0.2688474500748561,0.16666666666666666,0.39158614712809786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
Nerodiseppia - Trieste,1.0,0.40419210121450594,0.41121495327102797,0.45454545454545453,0.2722572988438622,0.5639519936631584,0.5812105914394875,0.5416666666666666,0.142106566757913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0
Puro - Piacere Unico Ristoro Originale - Trieste,1.0,0.594067011409011,0.7757009345794391,0.7272727272727273,0.5180730887983401,0.01827691347099472,0.4410991068264859,0.08333333333333334,0.6067752155473101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
Alle Rondinelle - Trieste,1.0,0.3812629592293801,0.6261682242990654,0.7272727272727273,0.34716309490365976,0.6932012825397359,0.6308791114745614,0.41666666666666663,0.47453194318925723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1
Antica Trattoria Suban - Trieste,1.0,0.25820882336677026,0.4018691588785046,0.5454545454545454,0.14136268053456552,0.4265861112993602,0.5597985365172925,0.12499999999999997,0.6609365342958209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1
Panificio Fiore - Bari,0.0,0.0040267431946534316,0.24299065420560748,0.909090909090909,0.059395623178967544,0.03916640454691242,0.6576459235777784,0.33333333333333337,0.4547744881223191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
Gentile - Bari,0.0,0.06901139976871921,0.18691588785046728,0.3636363636363636,0.10034523559184656,0.35004322633724094,0.6619250137637095,0.33333333333333337,0.22191914132160878,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
Panzeropoli by Benny - Bari,0.0,0.0032320193157045207,0.09345794392523363,0.27272727272727276,0.0,0.8748249228915057,0.3894849445018599,0.16666666666666666,0.2402658454515199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
Al Pescatore - Bari,0.0,0.445970936573789,0.6635514018691588,0.6363636363636365,0.3107968732058606,0.2105845335424312,0.47307648101501,0.29166666666666663,0.43079472659405177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
Oscar - Palermo,0.0,0.10110872251704552,0.11214953271028036,0.3636363636363636,0.0795651972564765,0.7173076092208664,0.6652855402664107,0.24999999999999997,0.7563174588209598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
I segreti del chiostro - Palermo,0.0,0.1063322377865976,0.17757009345794392,0.45454545454545453,0.14804915626406429,0.8940386724988627,0.11900788140949847,0.24999999999999997,0.415168654681134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
Gelateria Cappadonia - Palermo,0.0,0.044706843579072994,0.33644859813084105,0.5454545454545454,0.12488256961352205,0.3066150115867047,0.33521368841251886,0.20833333333333334,0.6974144622790608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0
Ficus - Palermo,0.0,0.061621107750048185,0.2336448598130841,0.6363636363636365,0.07554806624614348,0.37767431375698146,0.8985931343748846,0.12499999999999997,0.6186653477414983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1
Casa Stagnitta - Palermo,0.0,0.03670891379183537,0.14018691588785046,0.45454545454545453,0.11077344663090584,0.5446811987626263,0.5623230051936561,0.20833333333333334,0.4025508198045626,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Da Bacone - Pescara,0.0,0.41335562336892323,0.47663551401869153,0.3636363636363636,0.32827534976750483,0.852257865498913,0.13918916926841496,0.33333333333333337,0.725860388745529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
Botanico - Pescara,0.0,0.30017328176056834,0.3177570093457943,0.3636363636363636,0.23585628098337774,0.022166380922689688,0.5983013470001365,0.625,0.5886402429952837,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1
casaMatta - Pescara,0.0,0.46308002205289217,0.21495327102803738,0.09090909090909088,0.180527519268035,0.60897032502932,0.339453132192007,0.20833333333333334,0.40386801817432033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
Cicchelli - Pescara,0.0,0.2741222965898785,0.11214953271028036,0.3636363636363636,0.12914767290436574,0.7509710588469571,0.505964788806988,0.24999999999999997,0.5139021754650908,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0
Osteria del Mare - Pescara,0.0,0.6512310140529698,0.42056074766355134,0.3636363636363636,0.32730346765033236,0.0324255750961811,0.8586944672045277,0.04166666666666666,0.8417955827644499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
Primo Passo - Pescara,0.0,0.2841155267834794,0.28971962616822433,0.45454545454545453,0.1465971612407383,0.25736225015423364,0.6813488374503761,0.5833333333333334,0.5438353473430779,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
Soms - Pescara,0.0,0.4583794459881489,0.43925233644859807,0.3636363636363636,0.34042942103921336,0.5343933680544516,0.40866235143549523,0.16666666666666666,0.7118226614301717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
Taverna 58 - Pescara,0.0,0.3422891644211045,0.4859813084112149,0.5454545454545454,0.28981099915587527,0.18371234102877196,0.2691016789265318,0.375,0.2865346381053813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0
Forno Ardito - Pescara,0.0,0.03475824009631055,0.25233644859813087,0.909090909090909,0.1147669534267831,0.8983419461375073,0.0,0.33333333333333337,0.2540559502617003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
Alla Chitarra Antica - Pescara,0.0,0.03974896795032541,0.18691588785046728,0.6363636363636365,0.03143999391344143,0.11754418518088802,0.04136791889561453,0.29166666666666663,0.7984265846778886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
Don Gennaro - Pescara,0.0,0.3033663712549428,0.25233644859813087,0.45454545454545453,0.17280443310006688,0.49722177786225874,0.6668604744527499,0.20833333333333334,0.44717532285384903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0
La Fabbrica del Vino - Pescara,0.0,0.2408516435175576,0.21495327102803738,0.27272727272727276,0.10941759101669556,0.2920445299288278,0.6857997832457022,0.33333333333333337,0.345269816639909,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Officina Frate Tac - Pescara,0.0,0.2718198813522602,0.7663551401869158,1.0,0.41803965906354407,0.3572628444313142,0.4752105550878418,0.33333333333333337,0.45057411469756975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
Nole - Pescara,0.0,0.6081214811224538,0.44859813084112143,0.3636363636363636,0.49947329932836587,0.07279504639535131,0.4291309403939654,0.24999999999999997,0.4856801336278744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Café Les Paillotes - Pescara,0.0,0.6666980841947734,0.4018691588785046,0.3636363636363636,0.33813872456355426,0.8908980340621682,0.1450064288692534,0.41666666666666663,0.7531714413603185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1
Archivio Storico - Napoli,0.0,0.5815343527089059,0.5887850467289719,0.3636363636363636,0.3490632822325619,0.2549257344789514,0.13213575066346017,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
Aria - Napoli,0.0,0.7483845421154123,0.5607476635514018,0.45454545454545453,0.5991429199382362,0.9727455305912875,0.35787037099441965,0.29166666666666663,0.9674736103296553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
Cap’Alice - Napoli,0.0,0.31927382840756086,0.44859813084112143,0.6363636363636365,0.2653236800087349,0.028914907858521133,0.6233000413422874,0.5,0.5624817235128825,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
Il Comandante del Romeo Hotel - Napoli,0.0,0.621051593781217,0.6074766355140186,0.45454545454545453,0.5131119980110602,0.4901477783255971,0.47385686037805375,0.8333333333333334,0.6347103665487608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0
